User,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
peace,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Armando,3,3,4,13,6,3,0,0,0,0,0,0,13,0,36,23,27,20,20,6,25,15,19,0,236
Tatsu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,1,1,0,12
Hiten,2,0,0,0,0,0,0,2,10,1,1,18,3,10,4,8,8,17,4,2,62,17,6,0,175
Skullface,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
Lee🐧,6,1,0,0,0,0,0,0,0,0,0,0,1,7,0,1,2,0,2,0,1,0,0,2,23
Heyzeus,2,2,0,3,0,0,0,0,0,0,0,0,4,9,18,7,2,6,5,2,13,9,0,0,82
crackprosh,2,20,8,0,0,0,0,0,0,0,0,22,20,10,5,2,12,14,12,4,4,0,13,1,149
Sicachu,3,0,0,0,0,0,0,4,9,3,10,1,32,25,54,9,7,37,50,7,42,19,1,0,313
bokchoiii,0,41,0,0,0,0,0,0,0,0,0,34,115,0,67,3,0,1,0,0,0,10,8,0,279
Drewnami,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
soup,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,14
Barinade88,0,0,1,0,0,0,0,0,1,0,5,35,18,16,7,23,9,13,18,0,0,0,0,0,146
NigerianKnightmare,0,0,0,0,1,2,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,13
Hosea,0,0,0,0,0,1,0,0,5,2,3,15,15,10,2,6,4,4,19,1,43,1,0,0,131
wlof aubro,0,0,0,0,0,0,0,0,2,0,19,18,10,0,25,0,1,27,63,10,66,9,0,0,250
breezyexcursion,0,0,0,0,0,0,0,0,3,3,1,7,0,4,7,7,4,0,7,2,42,14,9,0,110
cdorner,0,0,0,0,0,0,0,0,2,2,3,9,5,3,5,9,0,0,2,4,34,3,0,0,81
Fat Mac,0,0,0,0,0,0,0,0,1,0,0,1,0,26,2,11,0,0,0,0,0,0,0,1,42
renavlt,0,0,0,0,0,0,0,0,0,0,0,5,3,0,1,10,5,1,2,7,2,8,0,0,44
Uglysteve,0,0,0,0,0,0,0,0,0,0,0,26,59,17,12,0,0,0,0,0,0,0,0,0,114
TK,0,0,0,0,0,0,0,0,0,0,0,37,46,39,54,11,32,31,4,14,29,3,0,0,300
teepan,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
ari5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,3,0,0,0,0,0,0,0,14
Zeni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,55,5,24,0,0,0,6,0,96
Paul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,4
MegaTech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,13
ChrasSC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4
zithers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,33
Neoconkers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5
Light,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
GitHub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
