User,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
Sicachu,6,0,0,0,0,0,0,0,0,0,4,0,0,16,18,27,2,0,0,0,1,12,2,0,88
Armando,18,4,4,0,0,0,0,0,0,3,18,7,9,30,34,31,44,1,8,1,3,10,6,6,237
crackprosh,9,0,0,0,0,0,0,0,0,0,10,2,0,33,8,0,1,11,15,1,2,1,0,8,101
Heyzeus,4,1,0,0,0,0,0,0,0,0,0,0,1,13,7,2,15,4,4,4,2,11,2,3,73
bokchoiii,7,0,3,0,0,0,0,0,0,0,0,0,0,0,35,59,25,0,0,0,0,16,0,0,145
Fat Mac,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
breezyexcursion,2,0,0,0,0,0,0,0,1,24,3,52,38,7,10,9,7,7,23,2,18,30,0,4,237
Drewnami,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
TK,1,1,1,0,0,0,0,0,0,0,0,7,0,3,0,8,0,0,1,3,0,17,0,1,43
Tatsu,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,19,0,0,2,0,2,4,0,0,33
TheSwaggersaurus,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
cdorner,0,0,0,0,0,0,1,0,4,6,0,2,0,1,16,5,1,0,13,7,11,0,0,0,67
wlof aubro,0,0,0,0,0,0,0,2,12,2,0,34,25,7,17,23,14,15,14,4,33,32,3,0,237
Hosea,0,0,0,0,0,0,0,0,3,5,5,28,18,25,13,4,28,8,19,3,12,20,2,0,193
Hiten,0,0,0,0,0,0,0,0,19,6,4,1,12,10,29,62,9,10,13,3,14,13,1,0,206
NigerianKnightmare,0,0,0,0,0,0,0,0,5,6,1,38,0,4,33,40,0,0,0,0,0,0,0,5,132
Barinade88,0,0,0,0,0,0,0,0,6,4,12,41,12,25,10,29,0,4,11,3,0,36,0,12,205
renavlt,0,0,0,0,0,0,0,0,1,2,3,7,3,13,9,27,7,0,0,2,2,11,0,1,88
MegaTech,0,0,0,0,0,0,0,0,0,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,11
Zeni,0,0,0,0,0,0,0,0,0,0,4,0,16,0,0,0,3,1,0,0,0,0,0,1,25
ari5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,4
Lee🐧,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,3,0,0,4,0,4,0,0,0,24
Neoconkers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ChrasSC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
teepan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Chucky2sRevenge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10
soup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
TOTAL,57,8,10,0,0,0,1,2,51,61,68,238,137,187,244,350,157,61,127,33,104,223,16,42,2177
